,Unnamed: 0,business_id,name,address,postal_code,latitude,longitude,stars,review_count,attributes,categories,hours,business_url,dish_name,dish_cuisine,dish_description,presented_count,left_swipes,right_swipes,user_rating,user_purchase,number_purchased,num_favorited,type_purchases,favorites
1133,2055,OixIrCzErxxPV-2ve-nJTg,Pour House Pints And Pies,11835 Jollyville Rd,78759,30.4228443049,-97.7553981431,4.0,385,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'ByAppointmentOnly': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'GoodForDancing': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'GoodForKids': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'False'}","Breakfast & Brunch, Bars, American (New), Pizza, Pubs, Restaurants, Nightlife",,,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,237,31,206,0.0,1,127,0,[],[]
1134,2056,eXuyzF4zDv82usmoX6gHNA,Rusty Cannon Pub,"730 W Stassney Ln, Ste 120",78745,30.209916,-97.782347,3.5,67,"{'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'True', 'GoodForKids': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'WiFi': ""'free'"", 'Smoking': ""u'outdoor'"", 'CoatCheck': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'GoodForDancing': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","American (Traditional), Nightlife, Pubs, Restaurants, Bars","{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Friday': '11:0-2:0', 'Saturday': '11:0-2:0', 'Sunday': '11:0-2:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,102,59,43,0.0,1,3,15,[],[]
1135,2057,OUe8zhq-BNWzZF8181QIyg,Taquizas Mariana,,73301,30.2228447,-97.7473572,4.5,7,"{'RestaurantsTakeOut': 'False', 'Caters': 'False'}","Restaurants, Tacos, Caterers, Event Planning & Services, Mexican, Barbeque","{'Monday': '12:0-0:0', 'Tuesday': '12:0-0:0', 'Wednesday': '12:0-0:0', 'Thursday': '12:0-0:0', 'Friday': '12:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '12:0-0:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,691,58,633,0.0,1,354,164,[],[]
1136,2060,UP-0M9GmRvN9yKMyFGyCDw,Taqueria Chapala,6116 W Hwy 290,78735,30.235807,-97.85538,4.0,122,"{'BYOBCorkage': ""'yes_free'"", 'Corkage': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': None, 'breakfast': True}"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Tacos, Mexican, Restaurants","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-23:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,484,480,4,0.0,0,0,0,[],[]
1137,2061,ULFRxruHTAV1zHUUGExWdw,Mom's Taste,6613 Airport Blvd,78752,30.3309073,-97.7151018,4.5,52,"{'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'False', 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'False'}","Restaurants, Specialty Food, Grocery, Food, Korean","{'Monday': '10:0-16:0', 'Tuesday': '10:0-16:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-16:0', 'Saturday': '10:0-16:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,247,92,155,0.0,1,148,35,[],[]
1138,2063,hQrDB_W5QbVk3JSOfmwzJg,Pupuseria 503 Y Mas,808 Justin Ln,78757,30.3371892,-97.7199029,4.5,35,"{'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'ByAppointmentOnly': 'False', 'Caters': 'True', 'Ambience': 'None', 'BusinessParking': 'None', 'GoodForMeal': 'None', 'HasTV': 'True', 'WheelchairAccessible': 'True'}","Restaurants, Food, Salvadoran, Food Trucks, Latin American","{'Monday': '0:0-0:0', 'Tuesday': '8:30-19:0', 'Wednesday': '8:30-19:0', 'Thursday': '8:30-19:0', 'Friday': '8:30-19:0', 'Saturday': '8:30-19:0', 'Sunday': '8:30-19:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,830,97,733,0.0,1,425,146,[],[]
1139,2064,ysNT2HFJfFf3LWEpMaYong,Sprout Personal Chef Services,,78721,30.2737366,-97.681943,5.0,27,"{'BusinessAcceptsCreditCards': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False'}","Food, Caterers, Event Planning & Services, Professional Services, Personal Chefs","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,102,19,83,0.0,1,73,4,[],[]
1140,2065,nccYQ96JTx6bBCk1oFnBjQ,Tierra Linda Taqueria,8540 Research Blvd,78757,30.360577618,-97.7175248382,4.5,91,"{'RestaurantsGoodForGroups': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BikeParking': 'True', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsDelivery': 'True'}","Restaurants, Food, Mexican","{'Monday': '6:30-20:30', 'Tuesday': '6:30-20:30', 'Wednesday': '6:30-20:30', 'Thursday': '6:30-20:30', 'Friday': '6:30-20:30', 'Saturday': '6:30-20:30', 'Sunday': '8:0-14:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,589,548,41,0.0,1,18,0,[],[]
1141,2066,0wljsy6_0HIni0pooc5ozw,Mr. Natural,1901 E Cesar Chavez St,78702,30.2568538,-97.724485,4.0,397,"{'Caters': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'BYOBCorkage': ""'no'"", 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'Alcohol': ""'none'"", 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'free'"", 'HasTV': 'True', 'RestaurantsTableService': 'True'}","Gluten-Free, Mexican, Specialty Food, Vegetarian, Restaurants, Health Markets, Food","{'Monday': '0:0-0:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,359,199,160,0.0,1,14,33,[],[]
1142,2068,QVVoIHWggdCxZuZQjllD_Q,Midori Sushi,"13435 N Hwy 183, Ste 301",78750,30.4487412922,-97.7877103233,4.5,837,"{'RestaurantsAttire': ""'casual'"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'Alcohol': ""'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BYOBCorkage': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'ByAppointmentOnly': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Sushi Bars, Restaurants, Japanese, Asian Fusion","{'Monday': '0:0-0:0', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:30', 'Saturday': '12:0-22:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,851,386,465,0.0,1,279,88,[],[]
1143,2069,Fqk6LWmLVGMAoivmBDLMKg,H & R Grocery,6400 S Congress Ave,78745,30.196909,-97.777908,4.5,5,{'RestaurantsPriceRange2': '2'},"Convenience Stores, Food, Gas Stations, Automotive","{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-1:0', 'Sunday': '7:0-0:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,474,63,411,0.0,1,164,176,[],[]
1144,2072,cb5n0QHbG8RwHdKgqAQowQ,DA Boot Poboys,4204 Menchaca Rd,78704,30.231635,-97.787741,4.5,38,"{'RestaurantsReservations': 'False', 'HasTV': 'False', 'Caters': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True', 'Corkage': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BYOB': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'HappyHour': 'False', 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True'}","Restaurants, Food Trucks, Cajun/Creole, Soul Food, Food Stands, Sandwiches, Seafood, Food","{'Monday': '0:0-0:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,35,23,12,0.0,1,6,5,[],[]
1145,2073,3AGDyk6AdnCAxY8Am2XqAw,Golden Tiger,1816 E 6th St,78702,30.2619993,-97.7226818,4.5,80,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'False', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'None', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'HappyHour': 'True', 'Corkage': 'False', 'BYOB': 'False', 'DogsAllowed': 'True', 'OutdoorSeating': 'None', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'HasTV': 'False', 'RestaurantsTableService': 'False'}","Restaurants, Comfort Food, Food, Sandwiches, Food Trucks","{'Monday': '16:0-0:30', 'Tuesday': '16:0-0:30', 'Wednesday': '16:0-0:30', 'Thursday': '16:0-1:30', 'Friday': '16:0-1:30', 'Saturday': '14:0-1:30', 'Sunday': '14:0-0:30'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,777,605,172,0.0,1,122,0,[],[]
1146,2074,oWq7Nag1wdPt33UdCFKSNA,Bao'd Up - Burnet Road,8023 Burnet Rd,78757,30.3590985,-97.7295107,4.5,15,"{'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BYOB': 'False', 'OutdoorSeating': 'None', 'RestaurantsTableService': 'False', 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'Alcohol': ""u'none'""}","Asian Fusion, Comfort Food, Chinese, Noodles, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-17:0', 'Sunday': '11:0-21:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,160,132,28,0.0,1,19,9,[],[]
1147,2075,FpzMEfjhCm8Y9JjaTx5X5g,Pho Dan,"11220 N Lamar Blvd, Ste 200",78753,30.3820557383,-97.6875127564,4.0,459,"{'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'HasTV': 'True', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'False', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Vietnamese, Restaurants","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,530,238,292,0.0,1,134,131,[],[]
1148,2076,Q7j-Ue40ZDX_CKPXjO_JBQ,Taqueria Los Chilangos,11817 Mancha Rd,79748,30.1473184658,-97.8327641264,4.5,16,,"Restaurants, Food, Mexican, Food Trucks","{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,304,173,131,0.0,1,117,36,[],[]
1149,2078,45ibpsh1mIwF6gZBycHOUg,Shore Raw Bar & Grill,"8665 W TX-71, Ste 100",78735,30.2497245,-97.8950669,4.0,192,"{'DogsAllowed': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'DriveThru': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': True, 'upscale': True, 'classy': True, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'Caters': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'HappyHour': 'True'}","Cajun/Creole, Mexican, Restaurants, Seafood, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,687,396,291,0.0,1,136,58,[],[]
1150,2079,FWppPI6i6GJ1EXtT7U3G4Q,Vaquero Taquero,104 E 31st,78751,30.2951071,-97.7364183,4.5,160,"{'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'WheelchairAccessible': 'False', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'HasTV': 'True', 'OutdoorSeating': 'None', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': True}""}","Tacos, Mexican, Restaurants, Breakfast & Brunch, Food, Food Trucks, Street Vendors","{'Monday': '0:0-0:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '9:0-14:0', 'Friday': '17:0-22:0', 'Saturday': '9:0-14:0', 'Sunday': '9:0-14:0'}",,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,480,178,302,0.0,1,135,78,[],[]
1151,2080,lnwSczhscBoGm-UtJtJlTg,Paper Route Bakery,"1010 E Cesar Chavez St, Ste D",78702,30.260615071,-97.7336101071,5.0,137,"{'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'True', 'RestaurantsDelivery': 'None', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'None', 'Caters': 'False', 'WheelchairAccessible': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Bakeries, Custom Cakes, Food, Desserts",{'Monday': '0:0-0:0'},,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,889,215,674,0.0,1,626,121,[],[]
1152,2081,GV7GKgT5gPVtug0LmQ4JvQ,The Snow Cone,Far W Blvd & Wood Hollow Dr,78731,30.3533563,-97.7531885,3.0,5,"{'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True'}","Restaurants, Shaved Ice, Food, Food Stands",,,This is a sample Go Dish name.,Sample Go Dish cuisine.,Sample Go Dish description,820,14,806,0.0,1,290,32,[],[]
